"person" "activities" "mean(tBodyAcc.mean.X)" "mean(tBodyAcc.mean.Y)" "mean(tBodyAcc.mean.Z)" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyAccMag.mean.." "tGravityAccMag.mean.." "tBodyAccJerkMag.mean.." "tBodyGyroMag.mean.." "tBodyGyroJerkMag.mean.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.meanFreq...X" "fBodyAcc.meanFreq...Y" "fBodyAcc.meanFreq...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.meanFreq...X" "fBodyAccJerk.meanFreq...Y" "fBodyAccJerk.meanFreq...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.meanFreq...X" "fBodyGyro.meanFreq...Y" "fBodyGyro.meanFreq...Z" "fBodyAccMag.mean.." "fBodyAccMag.meanFreq.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.meanFreq.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.meanFreq.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.meanFreq.."
27 "SITTING" 0.273941302571429 -0.0155269799285714 -0.105521912588571 -0.18696711 0.85023093 0.46155117 0.068884008 0.028026169 -0.019152528 -0.022183846 -0.0768333 0.085048259 -0.11973443 -0.014232804 -0.050711744 -0.97914024 -0.97914024 -0.9855266 -0.97473149 -0.98931871 -0.98227298 -0.95952642 -0.96467786 -0.51812037 0.053572566 -0.29303901 -0.98180074 -0.97091653 -0.98528369 0.097081803 -0.18054164 -0.023010563 -0.9526555 -0.96335424 -0.98469724 -0.14723094 -0.012686265 -0.27861874 -0.96311394 -0.23581227 -0.97784858 0.33792104 -0.94439514 -0.113889 -0.9802675 -0.24556336
27 "STANDING" 0.279566921625 -0.016593236445 -0.107835818025 -0.18705069 0.85121767 0.45880122 0.07810633 0.0091184834 0.015427271 -0.026413163 -0.069043372 0.092315063 -0.099605537 -0.039077881 -0.054743756 -0.97393527 -0.97393527 -0.98403428 -0.96633373 -0.98493916 -0.97748798 -0.95771578 -0.96727435 -0.50694033 -0.15501228 -0.42209923 -0.98115377 -0.96833086 -0.98788556 -0.30314623 -0.28438818 -0.29356855 -0.95512197 -0.96640245 -0.98078798 -0.61121853 -0.5499048 -0.23468736 -0.96547554 -0.25251217 -0.97538017 0.17494143 -0.95629609 -0.60598609 -0.97838789 -0.15914931
27 "WALKING" 0.276849485438596 -0.0166478783221912 -0.112822289263158 -0.18552562 0.85277273 0.45432498 0.082655872 0.002853285 0.00099289341 -0.028174404 -0.083375865 0.087132318 -0.080317639 -0.062052228 -0.060140127 -0.98701981 -0.98701981 -0.99207197 -0.97920856 -0.99156278 -0.98398466 -0.97909502 -0.98709578 -0.34225542 0.081279192 -0.24915064 -0.98434619 -0.98474672 -0.99416355 0.321075 -0.047731361 -0.30144429 -0.96723538 -0.97486728 -0.98537245 -0.10772187 0.15747378 0.026423061 -0.98280987 -0.1027159 -0.98577727 0.32133469 -0.96322298 0.08546707 -0.98690732 -0.12789879
27 "WALKING_DOWNSTAIRS" 0.2975441875 -0.0135564467159091 -0.112837694688636 -0.34301016 0.86246024 0.463362 0.3307512 -0.04269944 -0.060121755 0.15116583 -0.22362178 0.71543772 -0.13405412 -0.030192121 -0.11996395 -0.68068386 -0.68068386 -0.81951975 -0.63887504 -0.90963703 -0.65389448 -0.66946696 -0.83887952 -0.35905096 -0.01999751 0.13650893 -0.88684091 -0.71907171 -0.86427345 -0.0058191095 -0.096367193 0.24816329 -0.81907818 -0.92859044 -0.83648129 -0.014199297 -0.25788832 -0.045563576 -0.51236131 -0.17003601 -0.82073419 0.34231732 -0.82798018 -0.2350377 -0.91430849 0.19368081
27 "WALKING_UPSTAIRS" 0.265770253921569 -0.0200953324078431 -0.123530438196078 -0.43459547 0.88296063 0.46233812 0.049200625 0.046589206 0.010330948 0.049821543 -0.2005894 0.45145702 -0.14371142 -0.023758773 -0.14209322 -0.90075378 -0.90075378 -0.92650605 -0.79795254 -0.96256006 -0.9201013 -0.85027822 -0.90458393 -0.50241678 0.0038604407 0.093921426 -0.94442248 -0.87110019 -0.91407216 0.15754002 -0.20187042 -0.018124785 -0.9106544 -0.94728171 -0.86978509 0.32843245 -0.3349763 0.15729998 -0.88058031 -0.37068889 -0.89053953 -0.10845466 -0.89149949 0.076644557 -0.95917128 -0.1686941
28 "LAYING" 0.2759134825 -0.0167537858225 -0.1083448529625 -0.42284111 0.87188951 0.46451031 0.07779611 0.0065133054 0.0090526255 -0.0055786284 -0.15348843 0.25430052 -0.11196755 -0.036739143 -0.11036794 -0.97310249 -0.97310249 -0.98189737 -0.91091939 -0.99017609 -0.98379569 -0.97220646 -0.97853461 -0.55978095 0.3276998 0.28910836 -0.9890043 -0.97055586 -0.97996445 0.16768759 0.019204048 0.1056636 -0.97109877 -0.97921439 -0.91805852 -0.028183921 -0.61129459 -0.022340334 -0.97334305 -0.12242311 -0.98421872 0.23659377 -0.94113966 -0.2534846 -0.9916788 0.28775775
28 "SITTING" 0.276977629444444 -0.0185404441258333 -0.111517939555556 -0.4350435 0.87368232 0.46650768 0.071734564 -0.0047857796 0.004472838 -0.031471281 -0.10372623 0.12318991 -0.10785824 -0.025319175 -0.079658053 -0.98835775 -0.98835775 -0.98865922 -0.96797445 -0.99356465 -0.99162437 -0.9786652 -0.98844286 -0.20481949 0.63089234 0.22680273 -0.99229528 -0.9794138 -0.98869604 0.21159597 0.047997179 0.25574084 -0.98457875 -0.98040142 -0.96253244 0.13891787 -0.16775017 -0.037478546 -0.98821389 0.45897438 -0.98929531 0.36739536 -0.9824919 -0.19502784 -0.99535506 0.4728627
28 "STANDING" 0.277795069113924 -0.0172635124672152 -0.106579385202532 -0.43559971 0.87473356 0.46540793 0.073411344 0.013132163 -0.0010335696 -0.039450264 -0.081044396 0.070733071 -0.098176021 -0.041347141 -0.061644598 -0.98982605 -0.98982605 -0.99100057 -0.97362452 -0.99518072 -0.99186765 -0.98564982 -0.99021476 -0.24145464 0.51843515 0.090395429 -0.99318125 -0.98248043 -0.99187677 0.34517318 0.30408528 0.039760212 -0.99268166 -0.98547153 -0.98888088 -0.0015515793 -0.76945123 -0.022877513 -0.99223414 0.26364769 -0.99257387 0.37936728 -0.98827054 -0.29894009 -0.99562064 0.47877464
28 "WALKING" 0.281228223888889 -0.0156759722981481 -0.103714705396296 -0.43533321 0.87482714 0.46526364 0.079689839 0.0043411697 0.01083844 -0.037328903 -0.069935001 0.059059328 -0.098613103 -0.041407011 -0.055396899 -0.98898964 -0.98898964 -0.99050971 -0.97679144 -0.99487042 -0.99314761 -0.98285708 -0.98951243 -0.44909352 0.52226532 0.18954445 -0.99421106 -0.98093908 -0.98905015 0.47989762 0.13390253 0.15552252 -0.99198504 -0.98779678 -0.99574944 0.031516202 -0.61817972 0.5395873 -0.99273419 0.29179815 -0.9886865 0.3490707 -0.99194036 -0.15370446 -0.9961031 0.33411064
28 "WALKING_DOWNSTAIRS" 0.293642076521739 -0.0220230465913043 -0.10858897408913 -0.43525726 0.87475081 0.46492634 0.078621372 0.012996785 -0.0053469654 -0.033255939 -0.066562666 0.063610458 -0.097102014 -0.040029718 -0.049833844 -0.98800001 -0.98800001 -0.98848333 -0.97943125 -0.99533473 -0.99216205 -0.98481224 -0.98533777 -0.42271435 0.57001264 0.34258121 -0.99442629 -0.98031537 -0.98502947 0.11938154 0.14859122 0.19503909 -0.99331913 -0.9887717 -0.99583758 0.1792471 -0.55794859 0.52586366 -0.99215734 0.35137301 -0.98986819 0.33862538 -0.99180254 -0.20889596 -0.99643701 0.3782069
28 "WALKING_UPSTAIRS" 0.262005841764706 -0.0279443943478431 -0.121514025692157 -0.43514626 0.87421458 0.46460561 0.073243095 0.020417491 -0.018992707 -0.030083957 -0.063589212 0.073232462 -0.09630238 -0.039395803 -0.053782074 -0.98933581 -0.98933581 -0.98888764 -0.97909725 -0.99635909 -0.99168374 -0.98578891 -0.98557639 -0.30620313 0.65791219 0.28491655 -0.99179366 -0.98210921 -0.98860655 0.38466889 0.19625033 0.23058919 -0.99092254 -0.98726664 -0.99619159 -0.10544988 -0.80332965 0.19223781 -0.99109514 0.29426385 -0.99265873 0.53203018 -0.99117409 -0.28905639 -0.99720337 0.55982011
29 "LAYING" 0.287295196811594 -0.0171965484202899 -0.109462068173913 -0.43549822 0.87420286 0.46452381 0.075349336 0.0071573287 0.0013606735 -0.026838009 -0.075359653 0.081697272 -0.09508605 -0.046984332 -0.054340466 -0.98880562 -0.98880562 -0.99027812 -0.98134662 -0.99578081 -0.9927091 -0.98628548 -0.98857675 -0.30500597 0.4600784 0.14882347 -0.99376581 -0.98363473 -0.99060588 0.22062779 0.17876258 0.220537 -0.99207934 -0.98576346 -0.99577319 -0.053761679 -0.50581396 0.37575343 -0.9911429 0.28332011 -0.99088299 0.35187093 -0.98862884 -0.046819672 -0.99621441 0.52467543
29 "SITTING" 0.2771799775 -0.016630680375 -0.1104118192 -0.43580379 0.874838 0.46451815 0.071708733 0.0035040422 0.0080266864 -0.028512602 -0.06814816 0.083532749 -0.097852335 -0.043067626 -0.050668505 -0.98902967 -0.98902967 -0.99044451 -0.97939589 -0.99592432 -0.99214431 -0.98437477 -0.98789569 -0.25159852 0.37966971 0.24620993 -0.99444845 -0.98269064 -0.98972491 0.3206832 0.20494955 0.14762255 -0.99212575 -0.98558676 -0.99576195 -0.21835364 -0.72524808 0.40103272 -0.99054125 0.24885149 -0.99239769 0.35625474 -0.98762932 -0.34671126 -0.99600112 0.49170221
29 "STANDING" 0.277965065846154 -0.0172605869061538 -0.108659067476923 -0.43619221 0.87500362 0.46430595 0.080983951 0.016834233 -0.014812737 -0.026205517 -0.084089674 0.087797363 -0.10034844 -0.038553599 -0.055919908 -0.98924738 -0.98924738 -0.98861646 -0.97762065 -0.99672186 -0.99196889 -0.98606092 -0.98341948 -0.18765112 0.41066263 0.37435979 -0.99350003 -0.98418157 -0.98579089 0.22711135 0.15595443 0.09675803 -0.99163804 -0.98641835 -0.99645189 -0.092423463 -0.87350314 0.18947915 -0.99064048 0.43417717 -0.99157565 0.57525347 -0.98893169 -0.44556743 -0.99640415 0.37766065
29 "WALKING" 0.271999916792453 -0.0162915600588679 -0.106632427301887 -0.43616339 0.87433158 0.46356418 0.073276813 0.01309479 0.010230002 -0.027944318 -0.070181849 0.088676253 -0.09815458 -0.042248417 -0.053872367 -0.98924621 -0.98924621 -0.98978835 -0.98013499 -0.99615002 -0.99311423 -0.98473424 -0.98310238 -0.27818898 0.35025596 0.27943704 -0.99438203 -0.98371825 -0.98570532 0.27331122 0.17630926 0.044795112 -0.99293016 -0.98763147 -0.99475734 -0.041229176 -0.7848159 0.22544997 -0.99079714 0.53933946 -0.99143251 0.39648356 -0.99006732 -0.30065593 -0.99627649 0.31038609
29 "WALKING_DOWNSTAIRS" 0.293140441083333 -0.01494121505625 -0.0981339984895833 -0.43609859 0.87454259 0.46384286 0.076548037 0.0059164565 0.0043467251 -0.027156936 -0.076996117 0.086752892 -0.099936773 -0.028355405 -0.055370172 -0.98790237 -0.98790237 -0.99503237 -0.97690726 -0.9945396 -0.9924455 -0.98688122 -0.99225183 -0.37561818 0.37981537 -0.077358531 -0.99450308 -0.98677447 -0.99639639 0.33799025 0.075445334 -0.019613289 -0.98880836 -0.97923054 -0.99505985 0.0037430432 -0.40002784 0.22509401 -0.99357063 0.15281918 -0.99636072 0.063165955 -0.9885287 -0.18295443 -0.99518142 0.38876348
29 "WALKING_UPSTAIRS" 0.265423066877551 -0.0299465312326531 -0.118000587840816 -0.43473687 0.8756391 0.46346152 0.07977972 0.011910548 -0.0090348582 -0.026172013 -0.081852257 0.088381855 -0.096700143 -0.053068099 -0.05525253 -0.99006089 -0.99006089 -0.99622718 -0.9759877 -0.99504472 -0.99107673 -0.99050335 -0.99513218 -0.35840513 0.23393136 -0.0094888861 -0.99389722 -0.98995238 -0.99936516 0.14891153 0.11272724 -0.034469082 -0.99003672 -0.97827193 -0.99692567 -0.068131747 -0.49992464 0.058204938 -0.99412259 0.14325093 -0.99725689 0.10532819 -0.98556924 -0.14159866 -0.99593227 0.33016492
30 "LAYING" 0.281033900571429 -0.0194494098614286 -0.1036581505 -0.43445694 0.87558106 0.46255844 0.076779693 0.032002913 0.015326223 -0.029579633 -0.059707431 0.085453684 -0.094036688 -0.035234763 -0.056788558 -0.99153239 -0.99153239 -0.99244373 -0.97279888 -0.99372157 -0.99072148 -0.98531365 -0.99162622 -0.27994215 0.68151839 0.47745101 -0.99157609 -0.98471746 -0.99299571 0.25179329 -0.083836075 0.11157186 -0.98877671 -0.98061434 -0.9948528 0.15824742 -0.6138526 0.38116361 -0.9932843 0.58632828 -0.99267126 0.075672455 -0.98395603 -0.12155534 -0.99342505 0.10288161
30 "SITTING" 0.268336081379032 -0.00804731295322581 -0.099515446133871 -0.43364315 0.87619433 0.46126669 0.053213775 0.030460318 0.0091372197 -0.024487297 -0.074088963 0.077218499 -0.093566777 0.041831159 0.011680124 -0.97074854 -0.97074854 -0.95637041 -0.95170191 -0.97349988 -0.96352599 -0.94035151 -0.95342792 0.15280773 0.46530238 0.47925863 -0.94970897 -0.93077425 -0.95055012 0.10328086 0.1251401 0.17352355 -0.96813864 -0.90925637 -0.93819125 0.077613598 0.17740678 0.32687015 -0.94099177 0.29414158 -0.93008349 -0.41644915 -0.91152805 0.17533409 -0.94353828 -0.25526937
30 "STANDING" 0.277112699152542 -0.0170163887813559 -0.108756209835593 -0.47012868 0.8605612 0.51422982 0.18501157 0.022052945 -0.06888765 0.16619121 -0.26735466 0.59160189 -0.20162502 -0.034604135 -0.12453648 -0.7284467 -0.7284467 -0.75379341 -0.65792521 -0.88632224 -0.78112004 -0.64640214 -0.80670484 -0.21902762 0.169203 0.021735983 -0.82122547 -0.65400908 -0.85627833 0.18367576 -0.1356435 -0.24580315 -0.77708157 -0.89497775 -0.84036854 0.26020822 -0.19510096 0.11507835 -0.73226017 0.30436511 -0.74414859 0.14994773 -0.80489551 -0.062696611 -0.89304855 0.1611849
30 "WALKING" 0.276406758 -0.0175880385730769 -0.0986247068969231 -0.46516245 0.86479093 0.48633012 0.037076926 0.072406693 -0.00059798619 0.069723625 -0.2582605 0.36993143 -0.14017087 -0.029513393 -0.13452132 -0.83469 -0.83469 -0.88512782 -0.79801601 -0.93563795 -0.88935363 -0.78039962 -0.86617538 -0.24230753 0.17604749 -0.10763544 -0.89848261 -0.79649513 -0.89741537 0.34724043 0.062825053 0.086800336 -0.83900536 -0.92504347 -0.83175768 -0.14982458 -0.2591653 -0.072893877 -0.8306035 -0.10197836 -0.85538762 -0.14657996 -0.82258526 -0.38798581 -0.91543074 -0.038514331
30 "WALKING_DOWNSTAIRS" 0.283190646967742 -0.0174383900204839 -0.0999781422322581 -0.43450046 0.87898563 0.4540588 0.076143155 -0.0020871333 0.05921985 -0.030320076 -0.16375186 0.18148978 -0.096952531 -0.029345448 -0.090375653 -0.96043367 -0.96043367 -0.98178682 -0.92759449 -0.98777632 -0.98258781 -0.94981897 -0.95214703 -0.49939942 -0.011975813 0.41388918 -0.9859917 -0.96314852 -0.97785636 0.02162475 0.015305079 0.025190948 -0.9686949 -0.96691582 -0.94297241 -0.27977964 -0.51483504 -0.061763591 -0.95264883 0.081980282 -0.96893544 0.33694248 -0.96138687 -0.32832894 -0.98044695 0.13557746
30 "WALKING_UPSTAIRS" 0.271415642261538 -0.0253311698786154 -0.124697493775385 -0.44030131 0.88618854 0.4458254 0.085086893 0.016206347 -0.010835259 -0.047493159 -0.10671496 0.096499706 -0.10540765 -0.029357222 -0.076057406 -0.98799685 -0.98799685 -0.98927236 -0.95994047 -0.99503892 -0.98605487 -0.98945982 -0.9860279 -0.25418908 0.48152518 0.11017137 -0.99158602 -0.98709225 -0.98980401 0.099957269 0.05272731 0.011270554 -0.98363893 -0.97951361 -0.97140784 -0.18707181 -0.60057319 0.11306185 -0.98892181 0.25986032 -0.9945972 0.54595084 -0.97850098 -0.28353483 -0.99510624 0.39321461
